Time(s),CH1(V)
-5.4921E-05,1.717445E-01
-5.4921E-05,1.799525E-01
-5.4920E-05,1.881606E-01
-5.4920E-05,2.004727E-01
-5.4920E-05,2.168889E-01
-5.4920E-05,2.209929E-01
-5.4920E-05,2.209929E-01
-5.4920E-05,2.250970E-01
-5.4920E-05,2.333051E-01
-5.4920E-05,2.374091E-01
-5.4920E-05,2.374091E-01
-5.4920E-05,2.333051E-01
-5.4919E-05,2.292010E-01
-5.4919E-05,2.333051E-01
-5.4919E-05,2.292010E-01
-5.4919E-05,2.250970E-01
-5.4919E-05,2.250970E-01
-5.4919E-05,2.292010E-01
-5.4919E-05,2.292010E-01
-5.4919E-05,2.292010E-01
-5.4919E-05,2.292010E-01
-5.4919E-05,2.250970E-01
-5.4918E-05,2.168889E-01
-5.4918E-05,2.168889E-01
-5.4918E-05,2.168889E-01
-5.4918E-05,2.168889E-01
-5.4918E-05,2.127849E-01
-5.4918E-05,2.086808E-01
-5.4918E-05,2.045768E-01
-5.4918E-05,2.045768E-01
-5.4918E-05,2.004727E-01
-5.4918E-05,1.963687E-01
-5.4917E-05,1.922647E-01
-5.4917E-05,1.799525E-01
-5.4917E-05,1.717445E-01
-5.4917E-05,1.676404E-01
-5.4917E-05,1.553283E-01
-5.4917E-05,1.430162E-01
-5.4917E-05,1.266000E-01
-5.4917E-05,1.183919E-01
-5.4917E-05,1.101839E-01
-5.4917E-05,8.966365E-02
-5.4916E-05,6.914346E-02
-5.4916E-05,5.683134E-02
-5.4916E-05,5.272730E-02
-5.4916E-05,3.631113E-02
-5.4916E-05,1.579094E-02
-5.4916E-05,-6.252248E-04
-5.4916E-05,-2.114543E-02
-5.4916E-05,-3.756158E-02
-5.4916E-05,-4.987371E-02
-5.4916E-05,-6.218583E-02
-5.4915E-05,-7.860199E-02
-5.4915E-05,-9.091411E-02
-5.4915E-05,-1.032262E-01
-5.4915E-05,-1.155384E-01
-5.4915E-05,-1.237464E-01
-5.4915E-05,-1.401626E-01
-5.4915E-05,-1.524747E-01
-5.4915E-05,-1.606828E-01
-5.4915E-05,-1.565787E-01
-5.4915E-05,-1.524747E-01
-5.4914E-05,-1.565787E-01
-5.4914E-05,-1.606828E-01
-5.4914E-05,-1.606828E-01
-5.4914E-05,-1.606828E-01
-5.4914E-05,-1.565787E-01
-5.4914E-05,-1.565787E-01
-5.4914E-05,-1.565787E-01
-5.4914E-05,-1.565787E-01
-5.4914E-05,-1.565787E-01
-5.4914E-05,-1.524747E-01
-5.4913E-05,-1.483707E-01
-5.4913E-05,-1.524747E-01
-5.4913E-05,-1.524747E-01
-5.4913E-05,-1.483707E-01
-5.4913E-05,-1.442666E-01
-5.4913E-05,-1.401626E-01
-5.4913E-05,-1.401626E-01
-5.4913E-05,-1.483707E-01
-5.4913E-05,-1.606828E-01
-5.4913E-05,-1.688909E-01
-5.4912E-05,-1.770989E-01
-5.4912E-05,-1.812030E-01
-5.4912E-05,-1.812030E-01
-5.4912E-05,-1.812030E-01
-5.4912E-05,-1.770989E-01
-5.4912E-05,-1.770989E-01
-5.4912E-05,-1.812030E-01
-5.4912E-05,-1.894111E-01
-5.4912E-05,-1.935151E-01
-5.4912E-05,-1.935151E-01
-5.4911E-05,-1.935151E-01
-5.4911E-05,-1.935151E-01
-5.4911E-05,-2.017232E-01
-5.4911E-05,-2.058272E-01
-5.4911E-05,-2.017232E-01
-5.4911E-05,-2.017232E-01
-5.4911E-05,-1.976192E-01
-5.4911E-05,-1.894111E-01
-5.4911E-05,-1.894111E-01
-5.4911E-05,-1.894111E-01
-5.4910E-05,-1.812030E-01
-5.4910E-05,-1.688909E-01
-5.4910E-05,-1.565787E-01
-5.4910E-05,-1.483707E-01
-5.4910E-05,-1.360586E-01
-5.4910E-05,-1.237464E-01
-5.4910E-05,-1.114343E-01
-5.4910E-05,-9.912219E-02
-5.4910E-05,-8.681007E-02
-5.4910E-05,-7.039391E-02
-5.4909E-05,-4.987371E-02
-5.4909E-05,-3.345755E-02
-5.4909E-05,-1.293735E-02
-5.4909E-05,7.582855E-03
-5.4909E-05,2.810306E-02
-5.4909E-05,4.862326E-02
-5.4909E-05,7.324750E-02
-5.4909E-05,9.376770E-02
-5.4909E-05,1.019758E-01
-5.4909E-05,1.101839E-01
-5.4908E-05,1.266000E-01
-5.4908E-05,1.389121E-01
-5.4908E-05,1.553283E-01
-5.4908E-05,1.635364E-01
-5.4908E-05,1.717445E-01
-5.4908E-05,1.881606E-01
-5.4908E-05,2.004727E-01
-5.4908E-05,2.086808E-01
-5.4908E-05,2.127849E-01
-5.4908E-05,2.168889E-01
-5.4907E-05,2.250970E-01
-5.4907E-05,2.292010E-01
-5.4907E-05,2.292010E-01
-5.4907E-05,2.333051E-01
-5.4907E-05,2.374091E-01
-5.4907E-05,2.374091E-01
-5.4907E-05,2.292010E-01
-5.4907E-05,2.292010E-01
-5.4907E-05,2.374091E-01
-5.4907E-05,2.415131E-01
-5.4906E-05,2.333051E-01
-5.4906E-05,2.292010E-01
-5.4906E-05,2.292010E-01
-5.4906E-05,2.250970E-01
-5.4906E-05,2.209929E-01
-5.4906E-05,2.209929E-01
-5.4906E-05,2.250970E-01
-5.4906E-05,2.250970E-01
-5.4906E-05,2.250970E-01
-5.4906E-05,2.209929E-01
-5.4905E-05,2.168889E-01
-5.4905E-05,2.168889E-01
-5.4905E-05,2.127849E-01
-5.4905E-05,2.045768E-01
-5.4905E-05,2.045768E-01
-5.4905E-05,1.963687E-01
-5.4905E-05,1.840566E-01
-5.4905E-05,1.717445E-01
-5.4905E-05,1.635364E-01
-5.4905E-05,1.594323E-01
-5.4904E-05,1.512243E-01
-5.4904E-05,1.471202E-01
-5.4904E-05,1.348081E-01
-5.4904E-05,1.224960E-01
-5.4904E-05,1.060798E-01
-5.4904E-05,9.376770E-02
-5.4904E-05,8.145557E-02
-5.4904E-05,6.093538E-02
-5.4904E-05,3.631113E-02
-5.4904E-05,1.989498E-02
-5.4903E-05,7.582855E-03
-5.4903E-05,-8.833305E-03
-5.4903E-05,-3.345755E-02
-5.4903E-05,-5.397775E-02
-5.4903E-05,-6.628986E-02
-5.4903E-05,-7.449795E-02
-5.4903E-05,-9.501815E-02
-5.4903E-05,-1.114343E-01
-5.4903E-05,-1.196424E-01
-5.4903E-05,-1.278505E-01
-5.4902E-05,-1.401626E-01
-5.4902E-05,-1.483707E-01
-5.4902E-05,-1.524747E-01
-5.4902E-05,-1.565787E-01
-5.4902E-05,-1.565787E-01
-5.4902E-05,-1.606828E-01
-5.4902E-05,-1.565787E-01
-5.4902E-05,-1.565787E-01
-5.4902E-05,-1.606828E-01
-5.4902E-05,-1.565787E-01
-5.4901E-05,-1.524747E-01
-5.4901E-05,-1.565787E-01
-5.4901E-05,-1.565787E-01
-5.4901E-05,-1.565787E-01
-5.4901E-05,-1.565787E-01
-5.4901E-05,-1.565787E-01
-5.4901E-05,-1.647868E-01
-5.4901E-05,-1.688909E-01
-5.4901E-05,-1.606828E-01
-5.4901E-05,-1.565787E-01
-5.4900E-05,-1.565787E-01
-5.4900E-05,-1.606828E-01
-5.4900E-05,-1.606828E-01
-5.4900E-05,-1.565787E-01
-5.4900E-05,-1.565787E-01
-5.4900E-05,-1.606828E-01
-5.4900E-05,-1.647868E-01
-5.4900E-05,-1.688909E-01
-5.4900E-05,-1.770989E-01
-5.4900E-05,-1.812030E-01
-5.4899E-05,-1.812030E-01
-5.4899E-05,-1.812030E-01
-5.4899E-05,-1.853070E-01
-5.4899E-05,-1.853070E-01
-5.4899E-05,-1.894111E-01
-5.4899E-05,-1.935151E-01
-5.4899E-05,-1.976192E-01
-5.4899E-05,-2.017232E-01
-5.4899E-05,-2.017232E-01
-5.4899E-05,-2.058272E-01
-5.4898E-05,-2.099313E-01
-5.4898E-05,-2.099313E-01
-5.4898E-05,-2.058272E-01
-5.4898E-05,-1.976192E-01
-5.4898E-05,-1.976192E-01
-5.4898E-05,-1.935151E-01
-5.4898E-05,-1.853070E-01
-5.4898E-05,-1.770989E-01
-5.4898E-05,-1.688909E-01
-5.4898E-05,-1.565787E-01
-5.4897E-05,-1.401626E-01
-5.4897E-05,-1.237464E-01
-5.4897E-05,-1.114343E-01
-5.4897E-05,-8.681007E-02
-5.4897E-05,-6.628986E-02
-5.4897E-05,-5.397775E-02
-5.4897E-05,-4.166562E-02
-5.4897E-05,-2.935351E-02
-5.4897E-05,-8.833305E-03
-5.4897E-05,1.168690E-02
-5.4896E-05,3.631113E-02
-5.4896E-05,5.683134E-02
-5.4896E-05,7.735154E-02
-5.4896E-05,9.787174E-02
-5.4896E-05,1.142879E-01
-5.4896E-05,1.266000E-01
-5.4896E-05,1.430162E-01
-5.4896E-05,1.594323E-01
-5.4896E-05,1.799525E-01
-5.4896E-05,1.881606E-01
-5.4895E-05,1.840566E-01
-5.4895E-05,1.840566E-01
-5.4895E-05,1.922647E-01
-5.4895E-05,2.004727E-01
-5.4895E-05,2.127849E-01
-5.4895E-05,2.250970E-01
-5.4895E-05,2.250970E-01
-5.4895E-05,2.292010E-01
-5.4895E-05,2.333051E-01
-5.4895E-05,2.374091E-01
-5.4894E-05,2.415131E-01
-5.4894E-05,2.415131E-01
-5.4894E-05,2.415131E-01
-5.4894E-05,2.456172E-01
-5.4894E-05,2.415131E-01
-5.4894E-05,2.374091E-01
-5.4894E-05,2.415131E-01
-5.4894E-05,2.374091E-01
-5.4894E-05,2.374091E-01
-5.4894E-05,2.374091E-01
-5.4893E-05,2.292010E-01
-5.4893E-05,2.292010E-01
-5.4893E-05,2.292010E-01
-5.4893E-05,2.209929E-01
-5.4893E-05,2.168889E-01
-5.4893E-05,2.127849E-01
-5.4893E-05,2.086808E-01
-5.4893E-05,2.086808E-01
-5.4893E-05,2.045768E-01
-5.4893E-05,2.004727E-01
-5.4892E-05,2.004727E-01
-5.4892E-05,1.963687E-01
-5.4892E-05,1.881606E-01
-5.4892E-05,1.758485E-01
-5.4892E-05,1.676404E-01
-5.4892E-05,1.635364E-01
-5.4892E-05,1.594323E-01
-5.4892E-05,1.512243E-01
-5.4892E-05,1.389121E-01
-5.4892E-05,1.224960E-01
-5.4891E-05,1.060798E-01
-5.4891E-05,8.966365E-02
-5.4891E-05,6.914346E-02
-5.4891E-05,5.272730E-02
-5.4891E-05,3.220709E-02
-5.4891E-05,7.582855E-03
-5.4891E-05,-1.293735E-02
-5.4891E-05,-2.524947E-02
-5.4891E-05,-3.756158E-02
-5.4891E-05,-5.397775E-02
-5.4890E-05,-6.628986E-02
-5.4890E-05,-8.270603E-02
-5.4890E-05,-9.912219E-02
-5.4890E-05,-1.196424E-01
-5.4890E-05,-1.319545E-01
-5.4890E-05,-1.401626E-01
-5.4890E-05,-1.442666E-01
-5.4890E-05,-1.524747E-01
-5.4890E-05,-1.647868E-01
-5.4890E-05,-1.688909E-01
-5.4889E-05,-1.647868E-01
-5.4889E-05,-1.647868E-01
-5.4889E-05,-1.647868E-01
-5.4889E-05,-1.647868E-01
-5.4889E-05,-1.606828E-01
-5.4889E-05,-1.565787E-01
-5.4889E-05,-1.565787E-01
-5.4889E-05,-1.647868E-01
-5.4889E-05,-1.606828E-01
-5.4889E-05,-1.606828E-01
-5.4888E-05,-1.606828E-01
-5.4888E-05,-1.647868E-01
-5.4888E-05,-1.647868E-01
-5.4888E-05,-1.606828E-01
-5.4888E-05,-1.606828E-01
-5.4888E-05,-1.647868E-01
-5.4888E-05,-1.647868E-01
-5.4888E-05,-1.606828E-01
-5.4888E-05,-1.647868E-01
-5.4888E-05,-1.688909E-01
-5.4887E-05,-1.688909E-01
-5.4887E-05,-1.688909E-01
-5.4887E-05,-1.688909E-01
-5.4887E-05,-1.688909E-01
-5.4887E-05,-1.729949E-01
-5.4887E-05,-1.770989E-01
-5.4887E-05,-1.770989E-01
-5.4887E-05,-1.812030E-01
-5.4887E-05,-1.894111E-01
-5.4887E-05,-1.935151E-01
-5.4886E-05,-1.976192E-01
-5.4886E-05,-2.017232E-01
-5.4886E-05,-1.976192E-01
-5.4886E-05,-2.017232E-01
-5.4886E-05,-2.058272E-01
-5.4886E-05,-2.099313E-01
-5.4886E-05,-2.058272E-01
-5.4886E-05,-2.017232E-01
-5.4886E-05,-2.017232E-01
-5.4886E-05,-1.976192E-01
-5.4885E-05,-1.894111E-01
-5.4885E-05,-1.812030E-01
-5.4885E-05,-1.729949E-01
-5.4885E-05,-1.688909E-01
-5.4885E-05,-1.565787E-01
-5.4885E-05,-1.360586E-01
-5.4885E-05,-1.196424E-01
-5.4885E-05,-1.073303E-01
-5.4885E-05,-9.091411E-02
-5.4885E-05,-9.091411E-02
-5.4884E-05,-7.449795E-02
-5.4884E-05,-4.987371E-02
-5.4884E-05,-2.524947E-02
-5.4884E-05,-6.252248E-04
-5.4884E-05,1.168690E-02
-5.4884E-05,2.399901E-02
-5.4884E-05,4.451922E-02
-5.4884E-05,6.503942E-02
-5.4884E-05,8.145557E-02
-5.4884E-05,1.019758E-01
-5.4883E-05,1.183919E-01
-5.4883E-05,1.348081E-01
-5.4883E-05,1.471202E-01
-5.4883E-05,1.594323E-01
-5.4883E-05,1.717445E-01
-5.4883E-05,1.840566E-01
-5.4883E-05,1.922647E-01
-5.4883E-05,2.004727E-01
-5.4883E-05,2.127849E-01
-5.4883E-05,2.168889E-01
-5.4882E-05,2.209929E-01
-5.4882E-05,2.292010E-01
-5.4882E-05,2.415131E-01
-5.4882E-05,2.415131E-01
-5.4882E-05,2.374091E-01
-5.4882E-05,2.333051E-01
-5.4882E-05,2.415131E-01
-5.4882E-05,2.497212E-01
-5.4882E-05,2.456172E-01
-5.4882E-05,2.374091E-01
-5.4881E-05,2.333051E-01
-5.4881E-05,2.374091E-01
-5.4881E-05,2.374091E-01
-5.4881E-05,2.333051E-01
-5.4881E-05,2.292010E-01
-5.4881E-05,2.292010E-01
-5.4881E-05,2.250970E-01
-5.4881E-05,2.209929E-01
-5.4881E-05,2.209929E-01
-5.4881E-05,2.168889E-01
-5.4880E-05,2.127849E-01
-5.4880E-05,2.127849E-01
-5.4880E-05,2.086808E-01
-5.4880E-05,2.045768E-01
-5.4880E-05,1.922647E-01
-5.4880E-05,1.922647E-01
-5.4880E-05,1.881606E-01
-5.4880E-05,1.799525E-01
-5.4880E-05,1.758485E-01
-5.4880E-05,1.717445E-01
-5.4879E-05,1.676404E-01
-5.4879E-05,1.594323E-01
-5.4879E-05,1.471202E-01
-5.4879E-05,1.389121E-01
-5.4879E-05,1.266000E-01
-5.4879E-05,1.101839E-01
-5.4879E-05,8.966365E-02
-5.4879E-05,7.735154E-02
-5.4879E-05,6.093538E-02
-5.4879E-05,3.631113E-02
-5.4878E-05,1.579094E-02
-5.4878E-05,-4.729265E-03
-5.4878E-05,-1.704139E-02
-5.4878E-05,-2.935351E-02
-5.4878E-05,-4.576967E-02
-5.4878E-05,-6.628986E-02
-5.4878E-05,-8.270603E-02
-5.4878E-05,-9.501815E-02
-5.4878E-05,-1.073303E-01
-5.4878E-05,-1.155384E-01
-5.4877E-05,-1.278505E-01
-5.4877E-05,-1.401626E-01
-5.4877E-05,-1.483707E-01
-5.4877E-05,-1.524747E-01
-5.4877E-05,-1.483707E-01
-5.4877E-05,-1.524747E-01
-5.4877E-05,-1.606828E-01
-5.4877E-05,-1.688909E-01
-5.4877E-05,-1.688909E-01
-5.4877E-05,-1.647868E-01
-5.4876E-05,-1.647868E-01
-5.4876E-05,-1.647868E-01
-5.4876E-05,-1.647868E-01
-5.4876E-05,-1.688909E-01
-5.4876E-05,-1.688909E-01
-5.4876E-05,-1.688909E-01
-5.4876E-05,-1.688909E-01
-5.4876E-05,-1.688909E-01
-5.4876E-05,-1.606828E-01
-5.4876E-05,-1.565787E-01
-5.4875E-05,-1.565787E-01
-5.4875E-05,-1.606828E-01
-5.4875E-05,-1.606828E-01
-5.4875E-05,-1.524747E-01
-5.4875E-05,-1.483707E-01
-5.4875E-05,-1.524747E-01
-5.4875E-05,-1.606828E-01
-5.4875E-05,-1.647868E-01
-5.4875E-05,-1.606828E-01
-5.4875E-05,-1.647868E-01
-5.4874E-05,-1.770989E-01
-5.4874E-05,-1.853070E-01
-5.4874E-05,-1.853070E-01
-5.4874E-05,-1.894111E-01
-5.4874E-05,-1.894111E-01
-5.4874E-05,-1.853070E-01
-5.4874E-05,-1.894111E-01
-5.4874E-05,-1.935151E-01
-5.4874E-05,-1.976192E-01
-5.4874E-05,-2.017232E-01
-5.4873E-05,-1.935151E-01
-5.4873E-05,-1.976192E-01
-5.4873E-05,-2.058272E-01
-5.4873E-05,-2.017232E-01
-5.4873E-05,-1.935151E-01
-5.4873E-05,-1.853070E-01
-5.4873E-05,-1.894111E-01
-5.4873E-05,-1.812030E-01
-5.4873E-05,-1.647868E-01
-5.4873E-05,-1.565787E-01
-5.4872E-05,-1.442666E-01
-5.4872E-05,-1.278505E-01
-5.4872E-05,-1.114343E-01
-5.4872E-05,-1.073303E-01
-5.4872E-05,-9.912219E-02
-5.4872E-05,-9.091411E-02
-5.4872E-05,-7.449795E-02
-5.4872E-05,-4.987371E-02
-5.4872E-05,-2.935351E-02
-5.4872E-05,-8.833305E-03
-5.4871E-05,1.579094E-02
-5.4871E-05,4.041518E-02
-5.4871E-05,5.683134E-02
-5.4871E-05,7.735154E-02
-5.4871E-05,9.787174E-02
-5.4871E-05,1.183919E-01
-5.4871E-05,1.266000E-01
-5.4871E-05,1.430162E-01
-5.4871E-05,1.553283E-01
-5.4871E-05,1.676404E-01
-5.4870E-05,1.758485E-01
-5.4870E-05,1.881606E-01
-5.4870E-05,2.045768E-01
-5.4870E-05,2.127849E-01
-5.4870E-05,2.127849E-01
-5.4870E-05,2.168889E-01
-5.4870E-05,2.292010E-01
-5.4870E-05,2.374091E-01
-5.4870E-05,2.374091E-01
-5.4870E-05,2.374091E-01
-5.4869E-05,2.415131E-01
-5.4869E-05,2.415131E-01
-5.4869E-05,2.374091E-01
-5.4869E-05,2.374091E-01
-5.4869E-05,2.374091E-01
-5.4869E-05,2.333051E-01
-5.4869E-05,2.333051E-01
-5.4869E-05,2.333051E-01
-5.4869E-05,2.333051E-01
-5.4869E-05,2.333051E-01
-5.4868E-05,2.292010E-01
-5.4868E-05,2.333051E-01
-5.4868E-05,2.333051E-01
-5.4868E-05,2.333051E-01
-5.4868E-05,2.209929E-01
-5.4868E-05,2.127849E-01
-5.4868E-05,2.086808E-01
-5.4868E-05,2.086808E-01
-5.4868E-05,2.045768E-01
-5.4868E-05,2.004727E-01
-5.4867E-05,1.963687E-01
-5.4867E-05,1.963687E-01
-5.4867E-05,1.881606E-01
-5.4867E-05,1.758485E-01
-5.4867E-05,1.676404E-01
-5.4867E-05,1.594323E-01
-5.4867E-05,1.553283E-01
-5.4867E-05,1.471202E-01
-5.4867E-05,1.307041E-01
-5.4867E-05,1.183919E-01
-5.4866E-05,1.060798E-01
-5.4866E-05,9.376770E-02
-5.4866E-05,7.735154E-02
-5.4866E-05,5.683134E-02
-5.4866E-05,4.041518E-02
-5.4866E-05,2.810306E-02
-5.4866E-05,1.168690E-02
-5.4866E-05,-8.833305E-03
-5.4866E-05,-3.345755E-02
-5.4866E-05,-4.576967E-02
-5.4865E-05,-6.218583E-02
-5.4865E-05,-7.860199E-02
-5.4865E-05,-9.091411E-02
-5.4865E-05,-9.912219E-02
-5.4865E-05,-1.114343E-01
-5.4865E-05,-1.237464E-01
-5.4865E-05,-1.319545E-01
-5.4865E-05,-1.401626E-01
-5.4865E-05,-1.442666E-01
-5.4865E-05,-1.524747E-01
-5.4864E-05,-1.565787E-01
-5.4864E-05,-1.565787E-01
-5.4864E-05,-1.647868E-01
-5.4864E-05,-1.688909E-01
-5.4864E-05,-1.688909E-01
-5.4864E-05,-1.647868E-01
-5.4864E-05,-1.565787E-01
-5.4864E-05,-1.565787E-01
-5.4864E-05,-1.565787E-01
-5.4864E-05,-1.565787E-01
-5.4863E-05,-1.524747E-01
-5.4863E-05,-1.524747E-01
-5.4863E-05,-1.565787E-01
-5.4863E-05,-1.606828E-01
-5.4863E-05,-1.606828E-01
-5.4863E-05,-1.606828E-01
-5.4863E-05,-1.606828E-01
-5.4863E-05,-1.606828E-01
-5.4863E-05,-1.565787E-01
-5.4863E-05,-1.565787E-01
-5.4862E-05,-1.606828E-01
-5.4862E-05,-1.647868E-01
-5.4862E-05,-1.688909E-01
-5.4862E-05,-1.729949E-01
-5.4862E-05,-1.729949E-01
-5.4862E-05,-1.770989E-01
-5.4862E-05,-1.812030E-01
-5.4862E-05,-1.853070E-01
-5.4862E-05,-1.853070E-01
-5.4862E-05,-1.853070E-01
-5.4861E-05,-1.894111E-01
-5.4861E-05,-1.935151E-01
-5.4861E-05,-1.935151E-01
-5.4861E-05,-1.935151E-01
-5.4861E-05,-1.976192E-01
-5.4861E-05,-1.976192E-01
-5.4861E-05,-1.976192E-01
-5.4861E-05,-2.017232E-01
-5.4861E-05,-1.976192E-01
-5.4861E-05,-1.976192E-01
-5.4860E-05,-1.976192E-01
-5.4860E-05,-1.935151E-01
-5.4860E-05,-1.935151E-01
-5.4860E-05,-1.853070E-01
-5.4860E-05,-1.729949E-01
-5.4860E-05,-1.565787E-01
-5.4860E-05,-1.442666E-01
-5.4860E-05,-1.319545E-01
-5.4860E-05,-1.155384E-01
-5.4860E-05,-9.501815E-02
-5.4859E-05,-7.860199E-02
-5.4859E-05,-7.039391E-02
-5.4859E-05,-5.808179E-02
-5.4859E-05,-3.345755E-02
-5.4859E-05,-1.293735E-02
-5.4859E-05,7.582855E-03
-5.4859E-05,3.220709E-02
-5.4859E-05,5.272730E-02
-5.4859E-05,7.324750E-02
-5.4859E-05,8.966365E-02
-5.4858E-05,1.019758E-01
-5.4858E-05,1.224960E-01
-5.4858E-05,1.389121E-01
-5.4858E-05,1.512243E-01
-5.4858E-05,1.594323E-01
-5.4858E-05,1.717445E-01
-5.4858E-05,1.799525E-01
-5.4858E-05,1.840566E-01
-5.4858E-05,1.963687E-01
-5.4858E-05,2.086808E-01
-5.4857E-05,2.168889E-01
-5.4857E-05,2.168889E-01
-5.4857E-05,2.168889E-01
-5.4857E-05,2.209929E-01
-5.4857E-05,2.292010E-01
-5.4857E-05,2.292010E-01
-5.4857E-05,2.292010E-01
-5.4857E-05,2.333051E-01
-5.4857E-05,2.374091E-01
-5.4857E-05,2.415131E-01
-5.4856E-05,2.415131E-01
-5.4856E-05,2.374091E-01
-5.4856E-05,2.333051E-01
-5.4856E-05,2.250970E-01
-5.4856E-05,2.209929E-01
-5.4856E-05,2.292010E-01
-5.4856E-05,2.333051E-01
-5.4856E-05,2.292010E-01
-5.4856E-05,2.250970E-01
-5.4856E-05,2.250970E-01
-5.4855E-05,2.250970E-01
-5.4855E-05,2.168889E-01
-5.4855E-05,2.127849E-01
-5.4855E-05,2.127849E-01
-5.4855E-05,2.168889E-01
-5.4855E-05,2.127849E-01
-5.4855E-05,1.963687E-01
-5.4855E-05,1.799525E-01
-5.4855E-05,1.758485E-01
-5.4855E-05,1.717445E-01
-5.4854E-05,1.635364E-01
-5.4854E-05,1.553283E-01
-5.4854E-05,1.471202E-01
-5.4854E-05,1.389121E-01
-5.4854E-05,1.307041E-01
-5.4854E-05,1.224960E-01
-5.4854E-05,1.101839E-01
-5.4854E-05,9.787174E-02
-5.4854E-05,8.145557E-02
-5.4854E-05,6.093538E-02
-5.4853E-05,4.041518E-02
-5.4853E-05,1.989498E-02
-5.4853E-05,7.582855E-03
-5.4853E-05,-8.833305E-03
-5.4853E-05,-2.935351E-02
-5.4853E-05,-4.576967E-02
-5.4853E-05,-6.218583E-02
-5.4853E-05,-7.039391E-02
-5.4853E-05,-8.270603E-02
-5.4853E-05,-1.032262E-01
-5.4852E-05,-1.196424E-01
-5.4852E-05,-1.278505E-01
-5.4852E-05,-1.360586E-01
-5.4852E-05,-1.360586E-01
-5.4852E-05,-1.483707E-01
-5.4852E-05,-1.524747E-01
-5.4852E-05,-1.524747E-01
-5.4852E-05,-1.565787E-01
-5.4852E-05,-1.606828E-01
-5.4852E-05,-1.688909E-01
-5.4851E-05,-1.647868E-01
-5.4851E-05,-1.606828E-01
-5.4851E-05,-1.606828E-01
-5.4851E-05,-1.565787E-01
-5.4851E-05,-1.483707E-01
-5.4851E-05,-1.483707E-01
-5.4851E-05,-1.524747E-01
-5.4851E-05,-1.483707E-01
-5.4851E-05,-1.483707E-01
-5.4851E-05,-1.524747E-01
-5.4850E-05,-1.565787E-01
-5.4850E-05,-1.565787E-01
-5.4850E-05,-1.606828E-01
-5.4850E-05,-1.565787E-01
-5.4850E-05,-1.524747E-01
-5.4850E-05,-1.606828E-01
-5.4850E-05,-1.565787E-01
-5.4850E-05,-1.565787E-01
-5.4850E-05,-1.688909E-01
-5.4850E-05,-1.770989E-01
-5.4849E-05,-1.770989E-01
-5.4849E-05,-1.812030E-01
-5.4849E-05,-1.812030E-01
-5.4849E-05,-1.894111E-01
-5.4849E-05,-1.935151E-01
-5.4849E-05,-1.935151E-01
-5.4849E-05,-1.935151E-01
-5.4849E-05,-1.935151E-01
-5.4849E-05,-1.935151E-01
-5.4849E-05,-1.976192E-01
-5.4848E-05,-2.017232E-01
-5.4848E-05,-1.976192E-01
-5.4848E-05,-1.976192E-01
-5.4848E-05,-2.017232E-01
-5.4848E-05,-2.017232E-01
-5.4848E-05,-1.976192E-01
-5.4848E-05,-1.935151E-01
-5.4848E-05,-1.976192E-01
-5.4848E-05,-1.935151E-01
-5.4848E-05,-1.812030E-01
-5.4847E-05,-1.729949E-01
-5.4847E-05,-1.688909E-01
-5.4847E-05,-1.565787E-01
-5.4847E-05,-1.319545E-01
-5.4847E-05,-1.073303E-01
-5.4847E-05,-9.091411E-02
-5.4847E-05,-7.449795E-02
-5.4847E-05,-5.397775E-02
-5.4847E-05,-3.756158E-02
-5.4847E-05,-2.114543E-02
-5.4846E-05,-6.252248E-04
-5.4846E-05,2.399901E-02
-5.4846E-05,5.272730E-02
-5.4846E-05,6.503942E-02
-5.4846E-05,7.324750E-02
-5.4846E-05,8.555961E-02
-5.4846E-05,1.142879E-01
-5.4846E-05,1.307041E-01
-5.4846E-05,1.430162E-01
-5.4846E-05,1.594323E-01
-5.4845E-05,1.676404E-01
-5.4845E-05,1.799525E-01
-5.4845E-05,1.963687E-01
-5.4845E-05,1.963687E-01
-5.4845E-05,2.004727E-01
-5.4845E-05,2.127849E-01
-5.4845E-05,2.168889E-01
-5.4845E-05,2.209929E-01
-5.4845E-05,2.292010E-01
-5.4845E-05,2.333051E-01
-5.4844E-05,2.374091E-01
-5.4844E-05,2.415131E-01
-5.4844E-05,2.497212E-01
-5.4844E-05,2.497212E-01
-5.4844E-05,2.456172E-01
-5.4844E-05,2.374091E-01
-5.4844E-05,2.374091E-01
-5.4844E-05,2.374091E-01
-5.4844E-05,2.374091E-01
-5.4844E-05,2.374091E-01
-5.4843E-05,2.374091E-01
-5.4843E-05,2.374091E-01
-5.4843E-05,2.292010E-01
-5.4843E-05,2.250970E-01
-5.4843E-05,2.209929E-01
-5.4843E-05,2.168889E-01
-5.4843E-05,2.168889E-01
-5.4843E-05,2.127849E-01
-5.4843E-05,2.127849E-01
-5.4843E-05,2.127849E-01
-5.4842E-05,2.045768E-01
-5.4842E-05,2.004727E-01
-5.4842E-05,1.922647E-01
-5.4842E-05,1.840566E-01
-5.4842E-05,1.758485E-01
-5.4842E-05,1.676404E-01
-5.4842E-05,1.635364E-01
-5.4842E-05,1.594323E-01
-5.4842E-05,1.553283E-01
-5.4842E-05,1.471202E-01
-5.4841E-05,1.307041E-01
-5.4841E-05,1.142879E-01
-5.4841E-05,1.019758E-01
-5.4841E-05,9.376770E-02
-5.4841E-05,8.145557E-02
-5.4841E-05,6.093538E-02
