LECROYWR640Zi,60762,Waveform
Segments,1,SegmentSize,100002
Segment,TrigTime,TimeSinceSegment1
#1,19-Jun-2025 15:10:30,0                 
Time,Ampl
-5.89169821e-006,-0.000266927
-5.89164821e-006,-0.000290527
-5.89159821e-006,-0.000305176
-5.89154821e-006,-0.000317383
-5.89149821e-006,-0.000326335
-5.89144821e-006,-0.000314128
-5.89139821e-006,-0.000270996
-5.89134821e-006,-0.000211182
-5.89129821e-006,-0.000154215
-5.89124821e-006,-0.000118408
-5.89119821e-006,-0.000118001
-5.89114821e-006,-0.00014445
-5.89109821e-006,-0.000169678
-5.89104821e-006,-0.000170492
-5.89099821e-006,-0.000145264
-5.89094821e-006,-9.76562e-005
-5.89089821e-006,-3.86556e-005
-5.89084821e-006,1.01725e-005
-5.89079821e-006,4.06901e-005
-5.89074821e-006,5.61523e-005
-5.89069821e-006,6.1849e-005
-5.89064821e-006,5.7373e-005
-5.89059821e-006,3.98763e-005
-5.89054821e-006,5.69661e-006
-5.89049821e-006,-5.3304e-005
-5.89044821e-006,-0.000131836
-5.89039821e-006,-0.000210368
-5.89034821e-006,-0.000274658
-5.89029821e-006,-0.000319824
-5.89024821e-006,-0.000343424
-5.89019821e-006,-0.000334066
-5.89014821e-006,-0.000287679
-5.89009821e-006,-0.000218099
-5.89004821e-006,-0.000141195
-5.88999821e-006,-6.5918e-005
-5.88994821e-006,4.06901e-006
-5.88989821e-006,6.75456e-005
-5.88984821e-006,0.000125732
-5.88979821e-006,0.000180664
-5.88974821e-006,0.000229085
-5.88969821e-006,0.00026123
-5.88964821e-006,0.000261637
-5.88959821e-006,0.000218913
-5.88954821e-006,0.00014974
-5.88949821e-006,8.46354e-005
-5.88944821e-006,3.86556e-005
-5.88939821e-006,6.51042e-006
-5.88934821e-006,-1.79036e-005
-5.88929821e-006,-3.45866e-005
-5.88924821e-006,-4.02832e-005
-5.88919821e-006,-2.60417e-005
-5.88914821e-006,8.95182e-006
